TOKEN	NE-COARSE-LIT	NE-COARSE-METO
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2834,3160,903,58/full/0/default.jpg
Kaiserschlacht	O	O
abgeschlossen	O	O
fei	O	O
,	O	O
werde	O	O
nun	O	O
auch	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2833,3204,903,50/full/0/default.jpg
weitein	O	O
Kreisen	O	O
bekannt	O	O
,	O	O
was	O	O
eingeweihte	O	O
Kreise	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2834,3245,902,57/full/0/default.jpg
schon	O	O
lange	O	O
gewußt	O	O
hätten	O	O
,	O	O
daß	O	O
der	O	O
rasche	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2832,3296,903,49/full/0/default.jpg
Rückzug	O	O
der	O	O
Fünften	O	O
englischen	O	O
Armee	O	O
ein	O	O
Loch	O	O
von	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2831,3331,903,56/full/0/default.jpg
fast	O	O
2l	O	O
)	O	O
Kilometer	O	O
Breite	O	O
in	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3373,905,56/full/0/default.jpg
englifch	O	O
-	O	O
französische	O	O
Front	O	O
gerissen	O	O
habe	O	O
,	O	O
wodurch	O	O
Paris	B-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3415,904,57/full/0/default.jpg
entblößt	O	O
worden	O	O
sei	O	O
.	O	O
So	O	O
hätten	O	O
die	O	O
Dinge	O	O
am	O	O
26	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3458,905,57/full/0/default.jpg
März	O	O
gestanden	O	O
,	O	O
am	O	O
31	O	O
.	O	O
März	O	O
habe	O	O
eine	O	O
starke	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2831,3500,902,57/full/0/default.jpg
französische	O	O
Armee	O	O
den	O	O
Deutschen	O	O
den	O	O
Weg	O	O
durchs	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2832,3544,903,55/full/0/default.jpg
Oisetäl	O	O
-	O	O
verlegt	O	O
.	O	O
Die	O	O
Deutschen	O	O
hätten	O	O
also	O	O
einen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2831,3587,900,56/full/0/default.jpg
Augenblick	O	O
lang	O	O
die	O	O
Trennung	O	O
der	O	O
britischen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2826,3637,904,41/full/0/default.jpg
von	O	O
der	O	O
französischen	O	O
Armee	O	O
erreicht	O	O
.	O	O
Sie	O	O
hätten	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3672,903,49/full/0/default.jpg
aber	O	O
ihren	O	O
ErfÄg	O	O
nichf	O	O
ausnutzen	O	O
Können	O	O
,	O	O
weil	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2831,3714,902,51/full/0/default.jpg
wie	O	O
der	O	O
Berichterstatter	O	O
meint	O	O
,	O	O
ihnen	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2832,3758,901,49/full/0/default.jpg
Kavallerie	O	O
gefehlt	O	O
habe	O	O
.	O	O
Außerdem	O	O
fei	O	O
die	O	O
gefährdete	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3799,904,57/full/0/default.jpg
Lage	O	O
rasch	O	O
von	O	O
den	O	O
Franzosen	O	O
erkannt	O	O
worden	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,3843,903,50/full/0/default.jpg
General	B-pers	O
Foch	I-pers	O
^	I-pers	O
habe	O	O
heute	O	O
Kurzweg	O	O
den	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2826,3885,904,57/full/0/default.jpg
Oberbefehl	O	O
über	O	O
sämtliche	O	O
verbündeten	O	O
Streitkräfte	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,3927,903,50/full/0/default.jpg
in	O	O
Frankreich	B-loc	O
.	O	O
Den	O	O
Engländern	O	O
fei	O	O
dieser	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2831,3970,901,57/full/0/default.jpg
Entschluß	O	O
wohl	O	O
schwer	O	O
gefallen	O	O
,	O	O
da	O	O
zum	O	O
ersten	O	O
Male	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4013,902,50/full/0/default.jpg
in	O	O
der	O	O
Beschichte	O	O
sie	O	O
unter	O	O
einem	O	O
fremden	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2824,4055,906,55/full/0/default.jpg
Feldherrn	O	O
Kämpfen	O	O
.	O	O
Die	O	O
Engländer	O	O
müßten	O	O
nicht	O	O
nur	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4098,901,55/full/0/default.jpg
ihre	O	O
Eigenliebe	O	O
überwinden	O	O
,	O	O
sondern	O	O
auch	O	O
ihrer	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2827,4141,903,57/full/0/default.jpg
Verfassung	O	O
lZ.rang	O	O
antun	O	O
.	O	O
Die	O	O
freiwillige	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4185,900,55/full/0/default.jpg
Unterordnung	O	O
der	O	O
Engländer	O	O
unter	O	O
Foch	B-pers	O
erkläre	O	O
sich	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4226,901,58/full/0/default.jpg
durch	O	O
die	O	O
Einsicht	O	O
der	O	O
Briten	O	O
,	O	O
daß	O	O
das	O	O
Reich	O	O
in	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2826,4268,904,58/full/0/default.jpg
Gefahr	O	O
stehe	O	O
,	O	O
wenn	O	O
Deutfchland	B-loc	O
nicht	O	O
besiegt	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4313,900,49/full/0/default.jpg
werde	O	O
.	O	O
Deutschland	B-loc	O
aber	O	O
Könne	O	O
nur	O	O
zu	O	O
Lande	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4354,902,57/full/0/default.jpg
besiegt	O	O
werden	O	O
,	O	O
und	O	O
zu	O	O
Lande	O	O
Könnten	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4397,901,49/full/0/default.jpg
Verband	O	O
und	O	O
Amerika	B-loc	O
nur	O	O
Erfolg	O	O
haben	O	O
,	O	O
wenn	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4439,900,54/full/0/default.jpg
dieser	O	O
Bund	O	O
von	O	O
einem	O	O
einzigen	O	O
Chef	O	O
geleitet	O	O
werde	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3083,4490,389,50/full/0/default.jpg
Die	O	O
Luge	O	O
bei	O	O
Mper	B-loc	O
»	I-loc	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2886,4530,843,48/full/0/default.jpg
Aus	O	O
London	B-loc	O
wird	O	O
gemeldet	O	O
:	O	O
“	O	O
New	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4569,902,48/full/0/default.jpg
Statesman	I-prod	O
""""	O	O
bringt	O	O
einen	O	O
Artikel	O	O
über	O	O
die	O	O
militärische	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4606,901,57/full/0/default.jpg
Lage	O	O
und	O	O
sagt	O	O
:	O	O
“	O	O
Während	O	O
anfangs	O	O
Ipern	B-loc	O
als	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4645,901,56/full/0/default.jpg
Ausfallstor	O	O
für	O	O
die	O	O
Rückeroberung	O	O
Flanderns	B-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2827,4684,903,57/full/0/default.jpg
bestimmt	O	O
war	O	O
,	O	O
hat	O	O
es	O	O
durch	O	O
di6	O	O
zweite	O	O
Ipernschlacht	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2827,4730,904,42/full/0/default.jpg
von	B-time	O
1915	I-time	O
diesen	O	O
Wert	O	O
verloren	O	O
und	O	O
wird	O	O
heute	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2827,4759,901,58/full/0/default.jpg
hauptsächlich	O	O
der	O	O
Ehre	O	O
wegen	O	O
gehalten	O	O
.	O	O
Jetzt	O	O
hat	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4800,900,57/full/0/default.jpg
sich	O	O
die	O	O
Lage	O	O
verschlimmert	O	O
,	O	O
da	O	O
auch	O	O
Hazebrouck	B-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2829,4840,900,48/full/0/default.jpg
und	O	O
der	O	O
Hügel	O	O
von	O	O
'	B-loc	O
Kemmel	I-loc	O
und	O	O
Enssel	B-loc	O
bedroht	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/2828,4878,899,49/full/0/default.jpg
werden	O	O
.	O	O
Viele	O	O
würden	O	O
vielleicht	O	O
bedauern	O	O
,	O	O
wenn	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3781,1120,903,49/full/0/default.jpg
General	B-pers	O
Foch	I-pers	O
Ipern	I-pers	O
ausgibt	O	O
.	O	O
Der	O	O
Rückzug	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3783,1159,899,49/full/0/default.jpg
dürfte	O	O
auf	O	O
keinen	O	O
Fall	O	O
die	O	O
Kanaltüste	O	O
und	O	O
die	O	O
Häfen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3781,1197,924,58/full/0/default.jpg
gefährden	O	O
.	O	O
Darauf	O	O
muß	O	O
sich	O	O
die	O	O
Hauptaufmerk	O	O
-	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,1236,900,56/full/0/default.jpg
samkeit	O	O
richte	O	O
,	O	O
Man	O	O
hätte	O	O
die	O	O
belgische	O	O
Küste	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1276,900,48/full/0/default.jpg
nie	O	O
llufgeden	O	O
bürfen	O	O
und	O	O
hätte	O	O
auch	O	O
den	O	O
Verfuch	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,1314,899,56/full/0/default.jpg
nicht	O	O
unterlassen	O	O
sollen	O	O
,	O	O
diese	O	O
Küste	O	O
1917	B-time	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1353,910,56/full/0/default.jpg
Zurückzuerobern	O	O
.	O	O
Hoffentlich	O	O
wird	O	O
dieser	O	O
Fehler	O	O
in	O	O
bc	O	O
-	O	O
^	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1400,900,49/full/0/default.jpg
zug	O	O
auf	O	O
Calais	B-loc	O
und	O	O
Boubogne	B-loc	O
""""	O	O
,	O	O
so	O	O
schreibt	O	O
»	O	O
das	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3783,1431,922,53/full/0/default.jpg
Blatt	O	O
,	O	O
“	O	O
nicht	O	O
wiederholt	O	O
""""	O	O
.	O	O
M	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/4021,1477,685,50/full/0/default.jpg
Von	O	O
der	O	O
Somme	B-loc	O
-	I-loc	O
Front	I-loc	O
.	O	O
«	O	O
W	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3846,1516,839,56/full/0/default.jpg
<	O	O
Reuter	B-org	O
.	O	O
)	O	O
Gestern	O	O
wurden	O	O
Kämpfe	O	O
großen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3783,1555,903,57/full/0/default.jpg
Ausmaßes	O	O
geliefert	O	O
.	O	O
Der	O	O
Feind	O	O
griff	O	O
in	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1593,909,57/full/0/default.jpg
Umgebung	O	O
von	O	O
Albert	B-pers	O
heftig	O	O
an	O	O
,	O	O
ist	O	O
aber	O	O
nicht	O	O
vor	O	O
-	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1624,903,57/full/0/default.jpg
ivärts	O	O
gekommen	O	O
.	O	O
Er	O	O
griff	O	O
alsdann	O	O
die	O	O
ganze	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,1671,900,56/full/0/default.jpg
französische	O	O
Somme	B-loc	O
-	I-loc	O
Front	I-loc	O
an	O	O
,	O	O
wobei	O	O
er	O	O
etwa	O	O
29	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3783,1709,915,57/full/0/default.jpg
Divisionen	O	O
verwendete	O	O
.	O	O
Er	O	O
erzielte	O	O
einige	O	O
Forl	O	O
-	O	O
'	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1746,902,56/full/0/default.jpg
schritte	O	O
.	O	O
Eines	O	O
seiner	O	O
Ziele	O	O
war	O	O
,	O	O
die	O	O
Bahnlinie	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,1787,908,50/full/0/default.jpg
Et	O	O
.	O	O
Just	O	O
-	O	O
Amiens	B-loc	O
abzufchneiden	O	O
,	O	O
was	O	O
ihm	O	O
mih	O	O
-	O	O
<	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,1827,909,55/full/0/default.jpg
lang	O	O
.	O	O
Der	O	O
Feind	O	O
kämpft	O	O
mit	O	O
einer	O	O
bedeutenden	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,1865,901,57/full/0/default.jpg
Zahl	O	O
von	O	O
Divisionen	O	O
,	O	O
mit	O	O
zum	O	O
Teil	O	O
frischen	O	O
Trup	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,1911,899,47/full/0/default.jpg
pen	O	O
.	O	O
Heute	O	O
morgen	O	O
griff	O	O
er	O	O
neuerduigs	O	O
an	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,1944,900,47/full/0/default.jpg
wurde	O	O
aber	O	O
abgefchtagen	O	O
.	O	O
Nur	O	O
in	O	O
Bernancourt	B-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,1981,900,49/full/0/default.jpg
tonnte	O	O
,	O	O
er	O	O
Fuß	O	O
fassen	O	O
.	O	O
Südlich	O	O
der	O	O
Somme	B-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,2019,920,56/full/0/default.jpg
veihielt	O	O
sich	O	O
der	O	O
Feind	O	O
ruhig	O	O
.	O	O
>	O	O
M	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3934,2065,771,50/full/0/default.jpg
Neue	O	O
Veratungen	O	O
der	O	O
Alliierten	O	O
.	O	O
W	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3849,2104,849,50/full/0/default.jpg
Wie	O	O
aus	O	O
Paris	B-loc	O
gemeldet	O	O
wird	O	O
,	O	O
fand	O	O
im	O	O
fran	O	O
?	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2143,900,57/full/0/default.jpg
gösischen	O	O
Hauptquartier	O	O
abermals	O	O
ein	O	O
Kriegsrat	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,2182,913,49/full/0/default.jpg
aller	O	O
Alliierten	O	O
statt	O	O
,	O	O
dem	O	O
große	O	O
Wichtigkeit	O	O
bet	O	O
-	O	O
^	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,2220,902,56/full/0/default.jpg
gemessen	O	O
wird	O	O
.	O	O
Von	O	O
England	B-loc	O
nahmen	O	O
Balfour	B-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2260,900,48/full/0/default.jpg
und	O	O
Lord	B-pers	O
Derby	I-pers	O
,	O	O
von	O	O
Amerika	B-loc	O
die	O	O
Generale	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2297,901,57/full/0/default.jpg
Perfhing	B-loc	O
und	O	O
Bliß	O	O
daran	O	O
teil	O	O
.	O	O
Den	O	O
Anlaß	O	O
zu	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2337,903,49/full/0/default.jpg
dem	O	O
Ki	O	O
'	O	O
iegsrat	O	O
soll	O	O
der	O	O
Hinweis	O	O
Enßlmrds	B-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2375,911,49/full/0/default.jpg
gegeben	O	O
haben	O	O
,	O	O
die	O	O
amerikanische	O	O
Hilfe	O	O
käme	O	O
zu	O	O
spät	O	O
/	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2413,900,50/full/0/default.jpg
Die	O	O
Pariser	O	O
Berichte	O	O
der	O	O
italienischen	O	O
Blätter	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2452,901,56/full/0/default.jpg
weisen	O	O
mit	O	O
kaum	O	O
mehr	O	O
verhehlter	O	O
Besorgnis	O	O
auf	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3786,2489,904,50/full/0/default.jpg
die	O	O
Ereignisse	O	O
an	O	O
der	O	O
Westfront	B-loc	O
hin	O	O
.	O	O
Die	O	O
Kraft	O	O
-	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2530,900,57/full/0/default.jpg
entfaltung	O	O
der	O	O
Deutschen	O	O
vor	O	O
Verdun	B-loc	O
sei	O	O
keine	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,2567,904,57/full/0/default.jpg
gefonderte	O	O
Unternehmung	O	O
.	O	O
Amiens	B-loc	O
werde	O	O
zwar	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2606,900,49/full/0/default.jpg
im	O	O
Augenblick	O	O
noch	O	O
gehalten	O	O
,	O	O
aber	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2644,900,58/full/0/default.jpg
Entwichlungsangriff	O	O
von	O	O
Lille	B-loc	O
aus	O	O
,	O	O
also	O	O
vo	O	O
^	O	O
i	O	O
dem	O	O
toten	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2683,901,57/full/0/default.jpg
Punkte	O	O
,	O	O
der	O	O
leichter	O	O
und	O	O
rafcher	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,2722,909,56/full/0/default.jpg
Zusammenziehung	O	O
der	O	O
Referven	O	O
gestatte	O	O
,	O	O
sei	O	O
vorauszusehen	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,2761,920,57/full/0/default.jpg
Deshalb	O	O
sei	O	O
die	O	O
Lage	O	O
sehr	O	O
ernst	O	O
.	O	O
M	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3878,2806,827,57/full/0/default.jpg
Oberbefehlshaber	B-pers	O
Foch	I-pers	O
über	O	O
die	O	O
Lage	O	O
.	O	O
W	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3845,2846,843,49/full/0/default.jpg
Der	O	O
Oberbefohlshllder	B-pers	O
Foch	I-pers	O
erklärte	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2884,901,49/full/0/default.jpg
gegenüber	O	O
Barzini	B-pers	O
,	O	O
dem	O	O
Kriegsberichterstatter	O	O
des	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3788,2923,902,49/full/0/default.jpg
Cmriere	O	O
della	O	O
Sera	O	O
:	O	O
Nun	O	O
brausen	O	O
die	O	O
Wellen	O	O
über	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3784,2962,904,48/full/0/default.jpg
das	O	O
Ufer	O	O
.	O	O
Sie	O	O
Zurückzuhalten	O	O
,	O	O
genügt	O	O
nicht	O	O
.	O	O
Wir	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,3000,901,55/full/0/default.jpg
hüben	O	O
Zahlreiche	O	O
Referven	O	O
,	O	O
mit	O	O
denen	O	O
sich	O	O
etwas	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3787,3039,902,48/full/0/default.jpg
iM	O	O
er	O	O
nehmzn	O	O
läßt	O	O
.	O	O
Mit	O	O
-	O	O
«	O	O
dem	O	O
Verlauf	O	O
der	O	O
Dinge	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,3076,900,49/full/0/default.jpg
tonnen	O	O
wir	O	O
zufrieden	O	O
sein	O	O
.	O	O
Unfere	O	O
Reserven	O	O
sind	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3786,3114,912,58/full/0/default.jpg
fast	O	O
unversehrt	O	O
.	O	O
.	O	O
MD	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3846,3153,860,57/full/0/default.jpg
Veränderungen	O	O
im	O	O
britischen	O	O
Eeneralstab	O	O
.	O	O
M	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3845,3192,861,56/full/0/default.jpg
Nach	O	O
der	O	O
Nieuwe	B-org	O
Notterdamsche	I-org	O
Courant	I-org	O
mel	O	O
-	O	O
'	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fpnj02w%2fpages%2f1/3785,3232,900,48/full/0/default.jpg
det	O	O
der	O	O
Parlamentstorrespondent	O	O
des	O	O
Daily	B-prod	O
