TOKEN	NE-COARSE-LIT	NE-COARSE-METO
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2962,4230,615,51/full/0/default.jpg
tandis	O	O
qu	O	O
'	O	O
au	O	O
music	O	O
-	O	O
hall	O	O
,	O	O
ce	O	O
sont	O	O
les	O	O
têtes	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2962,4270,615,51/full/0/default.jpg
qui	O	O
font	O	O
la	O	O
loi	O	O
:	O	O
et	O	O
quand	O	O
Piaf	O	O
s	O	O
'	O	O
en	O	O
va	O	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2965,4309,574,51/full/0/default.jpg
les	O	O
Raymond	B-pers	O
Asso	I-pers	O
s	O	O
'	O	O
en	O	O
vont	O	O
aussi	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/3004,4378,573,53/full/0/default.jpg
Raymond	B-pers	O
Asso	I-pers	O
vient	O	O
de	O	O
mourir	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2962,4418,575,51/full/0/default.jpg
pour	O	O
de	O	O
bon	O	O
.	O	O
11	O	O
était	O	O
déjà	O	O
absent	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/3002,4484,573,51/full/0/default.jpg
Quant	O	O
à	O	O
l	O	O
'	O	O
actualité	O	O
,	O	O
après	O	O
Montand	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2962,4522,615,53/full/0/default.jpg
sur	O	O
une	O	O
rive	O	O
(	O	O
Olympia	B-pers	O
)	O	O
,	O	O
et	O	O
Gréco	B-pers	O
sur	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2960,4561,617,51/full/0/default.jpg
l	O	O
'	O	O
autre	O	O
(	O	O
Bobino	B-pers	O
)	O	O
,	O	O
nous	O	O
redescendons	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2962,4601,300,51/full/0/default.jpg
vers	O	O
les	O	O
marécages	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/3002,4668,576,53/full/0/default.jpg
Pierre	B-pers	O
Perret	I-pers	O
,	O	O
ça	O	O
vous	O	O
amuse	O	O
?	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/2965,4707,613,51/full/0/default.jpg
Georges	O	O
Chelon	O	O
,	O	O
ça	O	O
vous	O	O
transporte	O	O
?	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/3117,4774,418,51/full/0/default.jpg
Le	O	O
Promeneur	O	O
de	O	O
la	O	O
Seine	B-loc	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1968-11-02-a-p0022/3002,4838,306,53/full/0/default.jpg
(	O	O
1	O	O
)	O	O
Tchou	O	O
,	O	O
éditeur	O	O
.	O	O

# language = fr
# newspaper = GDL
# date = 1978-06-23
# document_id = GDL-1978-06-23-a-i0197
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2773,1118,190,87/full/0/default.jpg
Avant	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2771,1215,637,87/full/0/default.jpg
qu	O	O
'	O	O
il	O	O
soit	O	O
trop	O	O
tard	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1326,784,58/full/0/default.jpg
•	O	O
Dans	O	O
l	O	O
'	O	O
esprit	O	O
des	O	O
auteurs	O	O
de	O	O
cette	O	O
initiative	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1365,781,55/full/0/default.jpg
américaine	O	O
le	O	O
plan	O	O
égyptien	O	O
devrait	O	O
provoquer	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2771,1405,779,55/full/0/default.jpg
une	O	O
réaction	O	O
israélienne	O	O
et	O	O
permettre	O	O
au	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1442,784,58/full/0/default.jpg
Gouvernement	O	O
américain	O	O
d	O	O
'	O	O
intervenir	O	O
en	O	O
vue	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1482,781,58/full/0/default.jpg
d	O	O
'	O	O
un	O	O
compromis	O	O
.	O	O
D	O	O
'	O	O
autre	O	O
part	O	O
le	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1522,781,55/full/0/default.jpg
Gouvernement	O	O
américain	O	O
s	O	O
'	O	O
efforce	O	O
par	O	O
la	O	O
voie	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1559,783,58/full/0/default.jpg
diplomatique	O	O
d	O	O
'	O	O
organiser	O	O
une	O	O
rencontre	O	O
au	O	O
mois	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1599,783,58/full/0/default.jpg
juillet	O	O
à	O	O
Londres	B-loc	O
entre	O	O
M	B-pers	O
.	I-pers	O
Cyrus	I-pers	O
Vance	I-pers	O
et	O	O
les	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1638,779,55/full/0/default.jpg
ministres	O	O
des	O	O
Affaires	O	O
étrangères	O	O
d	O	O
'	O	O
Israël	B-loc	O
et	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2769,1678,781,55/full/0/default.jpg
d	O	O
'	O	O
Egypte	O	O
.	O	O
A	O	O
l	O	O
'	O	O
issue	O	O
de	O	O
cette	O	O
table	O	O
ronde	O	O
le	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1715,781,58/full/0/default.jpg
secrétaire	O	O
d	O	O
'	O	O
Etat	O	O
aurait	O	O
l	O	O
'	O	O
intention	O	O
de	O	O
se	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1755,781,58/full/0/default.jpg
rendre	O	O
au	O	O
Proche	B-loc	O
-	I-loc	O
Orient	I-loc	O
où	O	O
il	O	O
effectuerait	O	O
une	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1795,781,55/full/0/default.jpg
série	O	O
de	O	O
navettes	O	O
entre	O	O
Jérusalem	B-loc	O
et	O	O
Le	O	O
Caire	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1832,781,58/full/0/default.jpg
mais	O	O
où	O	O
il	O	O
visiterait	O	O
également	O	O
d	O	O
'	O	O
autres	O	O
pays	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1872,781,58/full/0/default.jpg
arabes	O	O
pour	O	O
tenter	O	O
de	O	O
les	O	O
persuader	O	O
de	O	O
se	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,1911,781,58/full/0/default.jpg
joindre	O	O
aux	O	O
négociations	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2767,1951,70,55/full/0/default.jpg
israélo	O	O
-	O	O
égyptiennes	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2865,2047,587,55/full/0/default.jpg
De	O	O
New	B-loc	O
York	I-loc	O
:	O	O
Louis	B-pers	O
Wiznitzer	I-pers	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2802,2136,746,58/full/0/default.jpg
En	O	O
revanche	O	O
le	O	O
Gouvernement	O	O
américain	O	O
a	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,2176,781,58/full/0/default.jpg
décidé	O	O
de	O	O
ne	O	O
pas	O	O
présenter	O	O
,	O	O
du	O	O
moins	O	O
dans	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,2215,783,55/full/0/default.jpg
l	O	O
'	O	O
immédiat	O	O
,	O	O
son	O	O
propre	O	O
plan	O	O
de	O	O
paix	O	O
«	O	O
pour	O	O
ne	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,2255,783,55/full/0/default.jpg
pas	O	O
risquer	O	O
de	O	O
compromettre	O	O
le	O	O
prestige	O	O
des	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,2292,781,58/full/0/default.jpg
Etats	B-loc	O
-	I-loc	O
Unis	I-loc	O
»	O	O
,	O	O
affirme	O	O
en	O	O
privé	O	O
un	O	O
officiel	O	O
.	O	O
Mais	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2765,2332,783,58/full/0/default.jpg
il	O	O
va	O	O
multiplier	O	O
ses	O	O
efforts	O	O
pour	O	O
sauver	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2372,784,55/full/0/default.jpg
l	O	O
'	O	O
initiative	O	O
de	O	O
M	B-pers	O
.	I-pers	O
Sadate	I-pers	O
du	O	O
naufrage	O	O
.	O	O
Les	O	O
autorités	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2409,786,58/full/0/default.jpg
américaines	O	O
estiment	O	O
que	O	O
l	O	O
'	O	O
impasse	O	O
actuelle	O	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2449,784,58/full/0/default.jpg
si	O	O
elle	O	O
se	O	O
prolongeait	O	O
,	O	O
déboucherait	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2488,784,55/full/0/default.jpg
rapidement	O	O
sur	O	O
une	O	O
situation	O	O
instable	O	O
et	O	O
peut	O	O
-	O	O
être	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2528,793,55/full/0/default.jpg
même	O	O
sur	O	O
une	O	O
nouvelle	O	O
guerre	O	O
.	O	O
«	O	O
Le	O	O
temps	O	O
ne	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2565,786,58/full/0/default.jpg
travaille	O	O
pas	O	O
en	O	O
faveur	O	O
de	O	O
la	O	O
paix	O	O
»	O	O
confie	O	O
un	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2605,786,58/full/0/default.jpg
diplomate	O	O
qui	O	O
est	O	O
depuis	O	O
longtemps	O	O
associé	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2645,782,55/full/0/default.jpg
la	O	O
médiation	O	O
américaine	O	O
.	O	O
Le	O	O
Gouvernement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2682,784,58/full/0/default.jpg
américain	O	O
a	O	O
d	O	O
'	O	O
ailleurs	O	O
exprimé	O	O
publiquement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2762,2722,784,58/full/0/default.jpg
hier	O	O
sa	O	O
déception	O	O
en	O	O
raison	O	O
de	O	O
la	O	O
déclaration	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2761,786,58/full/0/default.jpg
faite	O	O
dimanche	O	O
dernier	O	O
par	O	O
le	O	O
Gouvernement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2801,786,55/full/0/default.jpg
israélien	O	O
.	O	O
M	B-pers	O
.	I-pers	O
Holding	I-pers	O
Carter	I-pers	O
,	O	O
porte	O	O
-	O	O
parole	O	O
du	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2838,784,58/full/0/default.jpg
Département	O	O
d	O	O
'	O	O
Etat	O	O
,	O	O
a	O	O
déclaré	O	O
:	O	O
«	O	O
Nous	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,2878,785,58/full/0/default.jpg
regrettons	O	O
que	O	O
les	O	O
réponses	O	O
israéliennes	O	O
n	O	O
'	O	O
aient	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2918,788,55/full/0/default.jpg
pas	O	O
complètement	O	O
répondu	O	O
à	O	O
nos	O	O
questions	O	O
.	O	O
»	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,2955,782,58/full/0/default.jpg
De	O	O
son	O	O
côté	O	O
M	B-pers	O
.	I-pers	O
Javits	I-pers	O
,	O	O
sénateur	O	O
de	O	O
New	B-loc	O
York	I-loc	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,2995,787,58/full/0/default.jpg
juif	O	O
et	O	O
pro	O	O
-	O	O
israèlien	O	O
s	O	O
'	O	O
il	O	O
en	O	O
est	O	O
sur	O	O
le	O	O
Capitole	O	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3034,782,58/full/0/default.jpg
a	O	O
avoué	O	O
qu	O	O
'	O	O
il	O	O
était	O	O
«	O	O
déçu	O	O
»	O	O
et	O	O
que	O	O
«	O	O
le	O	O
Gouver	B-pers	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3074,784,55/full/0/default.jpg
nement	O	O
américain	O	O
était	O	O
en	O	O
droit	O	O
de	O	O
recevoir	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3111,785,58/full/0/default.jpg
une	O	O
réponse	O	O
plus	O	O
positive	O	O
de	O	O
la	O	O
part	O	O
d	O	O
'	O	O
Israël	B-loc	O
»	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3151,786,58/full/0/default.jpg
Dans	O	O
l	O	O
'	O	O
entourage	O	O
immédiat	O	O
de	O	O
M	B-pers	O
.	I-pers	O
Carter	I-pers	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3190,784,55/full/0/default.jpg
réponse	O	O
de	O	O
M	B-pers	O
.	I-pers	O
Begin	I-pers	O
a	O	O
déclenché	O	O
-	O	O
selon	O	O
une	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3230,787,55/full/0/default.jpg
source	O	O
digne	O	O
de	O	O
foi	O	O
-	O	O
«	O	O
des	O	O
colères	O	O
froides	O	O
»	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3268,784,58/full/0/default.jpg
Mais	O	O
le	O	O
président	O	O
estime	O	O
qu	O	O
'	O	O
il	O	O
ne	O	O
servirait	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2760,3307,785,58/full/0/default.jpg
rien	O	O
en	O	O
ce	O	O
moment	O	O
de	O	O
récriminer	O	O
en	O	O
public	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3347,786,55/full/0/default.jpg
Les	O	O
officiels	O	O
refusent	O	O
de	O	O
décrire	O	O
les	O	O
pressions	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3384,786,58/full/0/default.jpg
que	O	O
les	O	O
USA	O	O
seraient	O	O
disposés	O	O
à	O	O
exercer	O	O
sur	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3424,783,58/full/0/default.jpg
Israël	B-loc	O
mais	O	O
selon	O	O
le	O	O
nouveau	O	O
scénario	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3463,786,55/full/0/default.jpg
américain	O	O
appelant	O	O
un	O	O
plan	O	O
égyptien	O	O
sur	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3503,785,55/full/0/default.jpg
Cisjordanie	O	O
et	O	O
Gaza	B-pers	O
permettrait	O	O
à	O	O
Israël	B-loc	O
de	O	O
prendre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3540,788,58/full/0/default.jpg
connaissance	O	O
des	O	O
dispositifs	O	O
concernant	O	O
sa	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2758,3580,784,58/full/0/default.jpg
sécurité	O	O
,	O	O
tels	O	O
que	O	O
le	O	O
propose	O	O
l	O	O
'	O	O
Egypte	O	O
,	O	O
d	O	O
'	O	O
en	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3620,788,55/full/0/default.jpg
tenir	O	O
compte	O	O
,	O	O
et	O	O
surtout	O	O
de	O	O
cesser	O	O
de	O	O
camper	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3657,788,58/full/0/default.jpg
sur	O	O
des	O	O
positions	O	O
dilatoires	O	O
.	O	O
Des	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3697,786,58/full/0/default.jpg
contrepropositions	O	O
israéliennes	O	O
permettraient	O	O
aux	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3736,788,58/full/0/default.jpg
Etats	B-loc	O
-	I-loc	O
Unis	I-loc	O
de	O	O
remettre	O	O
d	O	O
'	O	O
une	O	O
part	O	O
en	O	O
mouvement	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3776,786,55/full/0/default.jpg
négociation	O	O
et	O	O
ipso	O	O
facto	O	O
de	O	O
donner	O	O
du	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3813,786,58/full/0/default.jpg
battement	O	O
à	O	O
M	B-pers	O
.	I-pers	O
Sadate	I-pers	O
;	O	O
d	O	O
'	O	O
amener	O	O
de	O	O
l	O	O
'	O	O
autre	O	O
le	O	O
roi	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2756,3853,786,58/full/0/default.jpg
Hussein	O	O
à	O	O
la	O	O
table	O	O
des	O	O
négociations	O	O
.	O	O
Le	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2754,3893,787,55/full/0/default.jpg
recours	O	O
à	O	O
cette	O	O
stratégie	O	O
exige	O	O
une	O	O
dose	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2754,3930,790,58/full/0/default.jpg
solide	O	O
d	O	O
'	O	O
optimisme	O	O
mais	O	O
,	O	O
avoue	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2754,3970,788,58/full/0/default.jpg
lité	O	O
citée	O	O
ci	O	O
-	O	O
dessus	O	O
,	O	O
«	O	O
nous	O	O
n	O	O
'	O	O
avons	O	O
pas	O	O
le	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1978-06-23-a-p0019/2754,4009,127,58/full/0/default.jpg
choix	O	O
»	O	O
.	O	O

# language = fr
# newspaper = GDL
# date = 1988-07-08
# document_id = GDL-1988-07-08-a-i0186
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1871,4061,350,99/full/0/default.jpg
J	O	O
3	O	O
ENÈVE	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1892,4174,1262,166/full/0/default.jpg
Nastassia	B-pers	O
Kinski	I-pers	O
:	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1892,4332,1706,164/full/0/default.jpg
Permis	O	O
de	O	O
travail	O	O
refusé	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1929,4501,782,64/full/0/default.jpg
(	O	O
ATS	O	O
)	O	O
.	O	O
-	O	O
L	O	O
'	O	O
actrice	O	O
Nastassia	B-pers	O
Kinski	I-pers	O
ne	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1885,4545,825,64/full/0/default.jpg
pourra	O	O
pas	O	O
s	O	O
'	O	O
établir	O	O
à	O	O
Genève	B-loc	O
avec	O	O
sa	O	O
famille	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4588,828,64/full/0/default.jpg
et	O	O
y	O	O
créer	O	O
la	O	O
société	O	O
Leila	O	O
Film	O	O
SA	O	O
.	O	O
destinée	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1885,4632,827,64/full/0/default.jpg
à	O	O
coproduire	O	O
et	O	O
à	O	O
promouvoir	O	O
un	O	O
film	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4676,827,64/full/0/default.jpg
çant	O	O
la	O	O
vie	O	O
d	O	O
'	O	O
Henri	B-pers	O
Dunant	I-pers	O
,	O	O
fondateur	O	O
de	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1885,4720,826,64/full/0/default.jpg
Croix	B-org	O
-	I-org	O
Rouge	I-org	O
.	O	O
Le	O	O
Conseil	O	O
d	O	O
'	O	O
Etat	O	O
genevois	O	O
a	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4765,827,62/full/0/default.jpg
en	O	O
effet	O	O
décidé	O	O
mardi	O	O
de	O	O
ne	O	O
pas	O	O
octroyer	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4809,828,64/full/0/default.jpg
d	O	O
'	O	O
autorisation	O	O
de	O	O
séjour	O	O
et	O	O
de	O	O
permis	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4853,827,64/full/0/default.jpg
travail	O	O
à	O	O
Nastassia	B-pers	O
Kinski	I-pers	O
,	O	O
estimant	O	O
que	O	O
«	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1885,4897,825,64/full/0/default.jpg
l	O	O
'	O	O
intérêt	O	O
économique	O	O
de	O	O
cette	O	O
demande	O	O
était	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,4940,144,64/full/0/default.jpg
limité	O	O
»	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1925,4997,786,60/full/0/default.jpg
En	O	O
octobre	O	O
dernier	O	O
,	O	O
l	O	O
'	O	O
actrice	O	O
dépose	O	O
un	O	O
dossier	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/1883,5036,827,60/full/0/default.jpg
complet	O	O
auprès	O	O
du	O	O
contrôle	O	O
de	O	O
l	O	O
'	O	O
habitant	O	O
.	O	O
A	O	O
l	O	O
'	O	O
appui	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2756,4503,825,60/full/0/default.jpg
de	O	O
sa	O	O
demande	O	O
,	O	O
Nastassia	B-pers	O
Kinski	I-pers	O
fait	O	O
valoir	O	O
que	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2758,4540,824,60/full/0/default.jpg
lors	O	O
de	O	O
la	O	O
naissance	O	O
de	O	O
son	O	O
second	O	O
enfant	O	O
,	O	O
elle	O	O
a	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2756,4578,828,60/full/0/default.jpg
séjourné	O	O
à	O	O
Genève	B-loc	O
où	O	O
elle	O	O
a	O	O
noué	O	O
de	O	O
nombreuses	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2756,4618,826,60/full/0/default.jpg
attaches	O	O
.	O	O
Nastassia	B-pers	O
Kinski	I-pers	O
s	O	O
'	O	O
intéresse	O	O
également	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2756,4655,825,60/full/0/default.jpg
l	O	O
'	O	O
action	O	O
humanitaire	O	O
du	O	O
Comité	O	O
International	O	O
de	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1988-07-08-a-p0021/2756,4692,362,60/full/0/default.jpg
Croix	B-org	O
-	I-org	O
Rouge	I-org	O
